source_file,csv_name,C:\Users\kschi\OneDrive\Desktop\Placards\TEST_SVGs\020NOBL_clean.svg,area,area_est,axis,bbox_area_sum,bin_center,check,commands,count,coverage_percent,def_id,file,fill,has_HV,href,id,index,kind_prop,opacity,rank,stroke,stroke_width,tag,value,vb_area
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_48,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_7,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_47,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_36,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_37,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_40,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_54,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_3,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_43,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_53,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_39,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_51,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_55,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_44,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_38,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_48,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_58,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_49,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_42,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_57,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_9,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_50,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_41,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_56,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_15,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_17,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_22,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_18,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_27,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_5,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_61,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_11,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_12,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_29,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_21,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_19,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_26,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_24,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_20,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_10,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_48,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_56,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_47,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_55,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_44,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_51,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_40,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_3,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_54,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_50,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_53,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_38,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_41,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_11_58,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_12,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_60,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_59,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_16,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_8_25,,,,,,,,,,,,path,,
020NOBL_clean,integrity.csv,,,,,,,duplicate_id_count,,,,,,,,,,,,,,,,,0,
020NOBL_clean,integrity.csv,,,,,,,orphan_use_ref_count,,,,,,,,,,,,,,,,,0,
020NOBL_clean,integrity.csv,,,,,,,xmlns_count,,,,,,,,,,,,,,,,,0,
020NOBL_clean,integrity.csv,,,,,,,has_viewBox,,,,,,,,,,,,,,,,,1,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,5,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,7,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,17,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,27,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,47,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,67,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,969287.04,,,,,,,,,,,,,,,83,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,220739.26,,,,,,,,,,,,,,,3,,,,,,path,,
020NOBL_clean,layers_order_cover.csv,,100875.38,,,,,,,,,,,,,,,1,,,,,,path,,
020NOBL_clean,refs.csv,,,,,,,,,44,,,,,,#font_8_3,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,41,,,,,,#font_8_40,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,31,,,,,,#font_8_55,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,23,,,,,,#font_8_53,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,23,,,,,,#font_8_44,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,20,,,,,,#font_8_36,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,20,,,,,,#font_8_49,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,19,,,,,,#font_8_47,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,16,,,,,,#font_8_54,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,14,,,,,,#font_8_50,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,13,,,,,,#font_8_38,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,11,,,,,,#font_8_39,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,10,,,,,,#font_8_19,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,9,,,,,,#font_8_43,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,9,,,,,,#font_8_48,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,7,,,,,,#font_8_37,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,6,,,,,,#font_8_56,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,6,,,,,,#font_8_15,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,6,,,,,,#font_8_21,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,6,,,,,,#font_8_20,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,5,,,,,,#font_8_11,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,5,,,,,,#font_8_12,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,4,,,,,,#font_8_51,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,4,,,,,,#font_8_57,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,4,,,,,,#font_8_17,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_5_36,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_8_58,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_8_41,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_11_40,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_11_3,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_11_50,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,3,,,,,,#font_8_59,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_5_55,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_5_44,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_5_50,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_5_49,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_5_47,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_8_22,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_8_29,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_8_26,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_11_56,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_11_47,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_11_51,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_11_54,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_11_53,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,2,,,,,,#font_8_60,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_38,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_56,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_29,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_37,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_40,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_42,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_3,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_41,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_53,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_5_48,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_42,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_18,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_27,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_5,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_61,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_24,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_48,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_55,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_44,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_38,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_41,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_11_58,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_16,,,,,,,,,,
020NOBL_clean,refs.csv,,,,,,,,,1,,,,,,#font_8_25,,,,,,,,,,
020NOBL_clean,summary.csv,0 0 364.5 301.75,,,,,,,,,,,viewBox,,,,,,,,,,,,,
020NOBL_clean,summary.csv,364.5pt,,,,,,,,,,,width_attr,,,,,,,,,,,,,
020NOBL_clean,summary.csv,301.75pt,,,,,,,,,,,height_attr,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,namespaces,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,
020NOBL_clean,summary.csv,count,,,,,,,,,,,tag,,,,,,,,,,,,,
020NOBL_clean,summary.csv,785,,,,,,,,,,,path,,,,,,,,,,,,,
020NOBL_clean,summary.csv,429,,,,,,,,,,,use,,,,,,,,,,,,,
020NOBL_clean,summary.csv,9,,,,,,,,,,,clipPath,,,,,,,,,,,,,
020NOBL_clean,summary.csv,9,,,,,,,,,,,g,,,,,,,,,,,,,
020NOBL_clean,summary.csv,1,,,,,,,,,,,text,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,
020NOBL_clean,summary.csv,count,,,,,,,,,,,cmd,,,,,,,,,,,,,
020NOBL_clean,summary.csv,881,,,,,,,,,,,V,,,,,,,,,,,,,
020NOBL_clean,summary.csv,807,,,,,,,,,,,M,,,,,,,,,,,,,
020NOBL_clean,summary.csv,298,,,,,,,,,,,H,,,,,,,,,,,,,
020NOBL_clean,summary.csv,93,,,,,,,,,,,C,,,,,,,,,,,,,
020NOBL_clean,summary.csv,83,,,,,,,,,,,Z,,,,,,,,,,,,,
020NOBL_clean,summary.csv,70,,,,,,,,,,,L,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,
020NOBL_clean,summary.csv,0,,,,,,,,,,,invisible_elements,,,,,,,,,,,,,
020NOBL_clean,summary.csv,9,,,,,,,,,,,duplicated_paths_exact_d,,,,,,,,,,,,,
020NOBL_clean,summary.csv,0,,,,,,,,,,,duplicate_ids,,,,,,,,,,,,,
020NOBL_clean,summary.csv,0,,,,,,,,,,,orphan_use_refs,,,,,,,,,,,,,
020NOBL_clean,summary.csv,79,,,,,,,,,,,defs_total,,,,,,,,,,,,,
020NOBL_clean,summary.csv,9,,,,,,,,,,,unused_defs,,,,,,,,,,,,,
020NOBL_clean,summary.csv,1,,,,,,,,,,,has_rectlike_HV_presence,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,
020NOBL_clean,summary.csv,0.000,,,,,,,,,,,stroke_width_min,,,,,,,,,,,,,
020NOBL_clean,summary.csv,38.000,,,,,,,,,,,stroke_width_max,,,,,,,,,,,,,
020NOBL_clean,summary.csv,11.934,,,,,,,,,,,stroke_width_avg,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,opacity_min,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,opacity_max,,,,,,,,,,,,,
020NOBL_clean,summary.csv,,,,,,,,,,,,opacity_avg,,,,,,,,,,,,,
020NOBL_clean,tag_coverage.csv,,,,,7328480.90,,,,,6662.9898,,,,,,,,,,,,,path,,109987.88
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,1,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,2,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,3,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,4,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,5,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,6,,,path,,
020NOBL_clean,top_areas.csv,,,969287.04,,,,,,,,,,,,,,,,,7,,,path,,
020NOBL_clean,top_areas.csv,,,220739.26,,,,,,,,,,,,,,,,,8,,,path,,
020NOBL_clean,top_areas.csv,,,186598.08,,,,,,,,,,none,,,,,,,9,#000000,,path,,
020NOBL_clean,top_areas.csv,,,100875.38,,,,,,,,,,,,,,,,,10,,,path,,
020NOBL_clean,top_areas.csv,,,11430.51,,,,,,,,,,none,,,,,,,11,#000000,,path,,
020NOBL_clean,top_areas.csv,,,11262.09,,,,,,,,,,none,,,,,,,12,#000000,,path,,
020NOBL_clean,top_areas.csv,,,1291.68,,,,,,,,,,none,,,,,,,13,#000000,,path,,
020NOBL_clean,top_areas.csv,,,1198.37,,,,,,,,,,none,,,,,,,14,#000000,,path,,
020NOBL_clean,top_areas.csv,,,550.80,,,,,,,,,,none,,,,,,,15,#000000,,path,,
020NOBL_clean,top_areas.csv,,,500.07,,,,,,,,,,none,,,,,,,16,#000000,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,17,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,18,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,19,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,20,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,21,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,434.89,,,,,,,,,,none,,,,,,,22,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,23,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,24,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,25,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,26,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,27,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,28,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,29,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.85,,,,,,,,,,none,,,,,,,30,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.38,,,,,,,,,,none,,,,,,,31,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,433.38,,,,,,,,,,none,,,,,,,32,#000000,,path,,
020NOBL_clean,top_areas.csv,,,432.35,,,,,,,,,,none,,,,,,,33,#ff00ff,,path,,
020NOBL_clean,top_areas.csv,,,223.65,,,,,,,,,,none,,,,,,,34,#000000,,path,,
020NOBL_clean,top_areas.csv,,,191.29,,,,,,,,,,none,,,,,,,35,#000000,,path,,
020NOBL_clean,top_areas.csv,,,190.53,,,,,,,,,,none,,,,,,,36,#000000,,path,,
020NOBL_clean,top_areas.csv,,,168.97,,,,,,,,,,none,,,,,,,37,#000000,,path,,
020NOBL_clean,top_areas.csv,,,145.15,,,,,,,,,,none,,,,,,,38,#000000,,path,,
020NOBL_clean,top_areas.csv,,,117.16,,,,,,,,,,none,,,,,,,39,#000000,,path,,
020NOBL_clean,top_areas.csv,,,60.19,,,,,,,,,,none,,,,,,,40,#000000,,path,,
020NOBL_clean,top_areas.csv,,,52.39,,,,,,,,,,none,,,,,,,41,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,42,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,43,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,44,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,45,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,46,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,47,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,48,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,49,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,50,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,51,#000000,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,,,,,,,,52,,,path,,
020NOBL_clean,top_areas.csv,,,24.88,,,,,,,,,,none,,,,,,,53,#000000,,path,,
020NOBL_clean,top_areas.csv,,,23.99,,,,,,,,,,none,,,,,,,54,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,23.99,,,,,,,,,,none,,,,,,,55,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,23.99,,,,,,,,,,none,,,,,,,56,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,21.62,,,,,,,,,,none,,,,,,,57,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,21.62,,,,,,,,,,none,,,,,,,58,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.62,,,,,,,,,,none,,,,,,,59,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.62,,,,,,,,,,none,,,,,,,60,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.62,,,,,,,,,,none,,,,,,,61,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.62,,,,,,,,,,none,,,,,,,62,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.51,,,,,,,,,,none,,,,,,,63,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.51,,,,,,,,,,none,,,,,,,64,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.51,,,,,,,,,,none,,,,,,,65,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,5.51,,,,,,,,,,none,,,,,,,66,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,4.91,,,,,,,,,,none,,,,,,,67,#000000,,path,,
020NOBL_clean,top_areas.csv,,,2.71,,,,,,,,,,none,,,,,,,68,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,2.53,,,,,,,,,,none,,,,,,,69,#000000,,path,,
020NOBL_clean,top_areas.csv,,,2.53,,,,,,,,,,none,,,,,,,70,#000000,,path,,
020NOBL_clean,top_areas.csv,,,0.82,,,,,,,,,,,,,font_8_11,,,,71,,,path,,
020NOBL_clean,top_areas.csv,,,0.66,,,,,,,,,,,,,font_8_58,,,,72,,,path,,
020NOBL_clean,top_areas.csv,,,0.65,,,,,,,,,,,,,font_11_58,,,,73,,,path,,
020NOBL_clean,top_areas.csv,,,0.57,,,,,,,,,,,,,font_5_50,,,,74,,,path,,
020NOBL_clean,top_areas.csv,,,0.55,,,,,,,,,,,,,font_5_48,,,,75,,,path,,
020NOBL_clean,top_areas.csv,,,0.55,,,,,,,,,,,,,font_5_36,,,,76,,,path,,
020NOBL_clean,top_areas.csv,,,0.52,,,,,,,,,,,,,font_5_42,,,,77,,,path,,
020NOBL_clean,top_areas.csv,,,0.51,,,,,,,,,,,,,font_11_50,,,,78,,,path,,
020NOBL_clean,top_areas.csv,,,0.51,,,,,,,,,,,,,font_8_37,,,,79,,,path,,
020NOBL_clean,top_areas.csv,,,0.51,,,,,,,,,,,,,font_8_39,,,,80,,,path,,
020NOBL_clean,top_areas.csv,,,0.51,,,,,,,,,,,,,font_5_53,,,,81,,,path,,
020NOBL_clean,top_areas.csv,,,0.51,,,,,,,,,,,,,font_8_50,,,,82,,,path,,
020NOBL_clean,top_areas.csv,,,0.49,,,,,,,,,,,,,font_8_48,,,,83,,,path,,
020NOBL_clean,top_areas.csv,,,0.48,,,,,,,,,,,,,font_5_49,,,,84,,,path,,
020NOBL_clean,top_areas.csv,,,0.48,,,,,,,,,,,,,font_5_56,,,,85,,,path,,
020NOBL_clean,top_areas.csv,,,0.48,,,,,,,,,,,,,font_8_36,,,,86,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_5_38,,,,87,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_11_48,,,,88,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_8_59,,,,89,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_8_60,,,,90,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_8_57,,,,91,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_8_38,,,,92,,,path,,
020NOBL_clean,top_areas.csv,,,0.47,,,,,,,,,,,,,font_5_55,,,,93,,,path,,
020NOBL_clean,top_areas.csv,,,0.46,,,,,,,,,,,,,font_5_37,,,,94,,,path,,
020NOBL_clean,top_areas.csv,,,0.46,,,,,,,,,,,,,font_11_51,,,,95,,,path,,
020NOBL_clean,top_areas.csv,,,0.46,,,,,,,,,,,,,font_11_53,,,,96,,,path,,
020NOBL_clean,top_areas.csv,,,0.46,,,,,,,,,,,,,font_8_51,,,,97,,,path,,
020NOBL_clean,top_areas.csv,,,0.46,,,,,,,,,,,,,font_8_53,,,,98,,,path,,
020NOBL_clean,top_areas.csv,,,0.45,,,,,,,,,,,,,font_11_38,,,,99,,,path,,
020NOBL_clean,top_areas.csv,,,0.45,,,,,,,,,,,,,font_8_21,,,,100,,,path,,
020NOBL_clean,top_areas.csv,,,0.45,,,,,,,,,,,,,font_11_55,,,,101,,,path,,
